onset	duration	trial_type	value	sample
263.0	3.0	Start Listen	25	65750
265.99	0.01	WATER selected	1	66497
266.0	3.0	Start Listen	25	66500
268.99	0.01	WATER selected	1	67247
269.0	3.0	Start Listen	25	67250
271.99	0.01	WATER selected	1	67997
272.0	3.0	Start Listen	25	68000
274.99	0.01	WATER selected	1	68747
275.0	3.0	Start Listen	25	68750
277.99	0.01	WATER selected	1	69497
278.0	3.0	Start Listen	25	69500
280.99	0.01	WATER selected	1	70247
281.0	3.0	Start Listen	25	70250
283.99	0.01	WATER selected	1	70997
284.0	3.0	Start Listen	25	71000
286.99	0.01	WATER selected	1	71747
287.0	3.0	Start Listen	25	71750
289.99	0.01	WATER selected	1	72497
290.0	3.0	Start Listen	25	72500
292.99	0.01	WATER selected	1	73247
293.0	3.0	Start Listen	25	73250
295.99	0.01	WATER selected	1	73997
296.0	3.0	Start Listen	25	74000
298.99	0.01	WATER selected	1	74747
299.0	3.0	Start Listen	25	74750
301.99	0.01	WATER selected	1	75497
302.0	3.0	Start Listen	25	75500
304.99	0.01	WATER selected	1	76247
305.0	3.0	Start Listen	25	76250
307.99	0.01	WATER selected	1	76997
308.0	3.0	Start Listen	25	77000
310.99	0.01	WATER selected	1	77747
311.0	3.0	Start Listen	25	77750
313.99	0.01	WATER selected	1	78497
