3
44661
1
1
128
-2.197266 +0.244141 -1.318359 
-2.001953 +0.268555 -1.318359 
-0.390625 +2.124023 -1.318359 
+0.488281 +2.221680 -1.318359 
-2.270508 +0.122070 -1.318359 
-4.418945 -1.269531 -1.318359 
-3.833008 -0.415039 -1.318359 
-2.734375 +1.074219 -1.318359 
-0.024414 +4.272461 -1.318359 
+1.635742 +6.811523 -1.318359 
+2.246094 +6.811523 -1.318359 
+2.246094 +7.299805 -1.318359 
+2.294922 +6.225586 -1.318359 
+1.293945 +3.442383 -1.318359 
+0.415039 +3.369141 -1.318359 
+1.000977 +5.957031 -1.318359 
+2.465820 +5.639648 -1.318359 
+1.855469 +3.735352 -1.318359 
-0.244141 +2.514648 -1.318359 
-1.049805 +2.978516 -1.318359 
+0.073242 +3.271484 -1.318359 
-0.537109 +1.684570 -1.318359 
-1.293945 +0.854492 -1.342773 
-2.416992 -0.219727 -1.318359 
-2.905273 -1.245117 -1.318359 
-1.342773 +0.439453 -1.318359 
+0.390625 +3.369141 -1.318359 
-0.048828 +3.125000 -1.318359 
-0.268555 +1.708984 -1.318359 
-0.634766 +0.122070 -1.318359 
-2.880859 -0.585938 -1.318359 
-5.151367 -1.245117 -1.318359 
-6.445313 -1.464844 -1.318359 
-5.786133 -1.831055 -1.318359 
-5.444336 -3.808594 -1.318359 
-3.320313 -4.467773 -1.318359 
-1.684570 -2.832031 -1.318359 
-2.416992 -2.197266 -1.318359 
-6.201172 -5.639648 -1.318359 
-7.177734 -8.349609 -1.318359 
-5.175781 -6.762695 -1.318359 
-4.150391 -3.906250 -1.318359 
-3.857422 -3.417969 -1.318359 
-4.638672 -5.395508 -1.318359 
-4.321289 -5.712891 -1.318359 
-4.516602 -5.517578 -1.318359 
-4.370117 -5.029297 -1.318359 
-1.293945 -2.783203 -1.318359 
+3.344727 +1.196289 -1.318359 
+3.125000 +3.369141 -1.318359 
+1.220703 +1.977539 -1.318359 
-0.805664 -0.878906 -1.318359 
-2.856445 -1.513672 -1.318359 
-3.833008 -0.708008 -1.318359 
-3.442383 -1.342773 -1.318359 
-1.367188 -0.659180 -1.318359 
-0.927734 -1.538086 -1.318359 
-2.172852 -1.269531 -1.318359 
-3.735352 -0.219727 -1.318359 
-4.321289 +2.246094 -1.318359 
-4.272461 +2.343750 -1.318359 
-4.565430 +1.269531 -1.318359 
-5.444336 +0.244141 -1.318359 
-5.957031 -1.220703 -1.318359 
-4.370117 -0.732422 -1.318359 
-3.271484 +0.390625 -1.318359 
-3.247070 +0.805664 -1.318359 
-4.638672 +0.463867 -1.318359 
-5.468750 +1.123047 -1.318359 
-7.153320 -2.416992 -1.318359 
-7.324219 -4.760742 -1.318359 
-7.177734 -4.614258 -1.318359 
-2.514648 -1.416016 -1.318359 
-2.221680 +0.805664 -1.318359 
-3.930664 +0.805664 -1.318359 
-4.199219 -0.317383 -1.318359 
-5.151367 -0.683594 -1.318359 
-4.907227 -2.172852 -1.318359 
-3.417969 -1.635742 -1.318359 
-1.171875 +0.488281 -1.318359 
-2.587891 +1.220703 -1.318359 
-4.882813 +1.611328 -1.318359 
-6.835938 +2.148438 -1.318359 
-4.150391 +3.002930 -1.318359 
-2.661133 +2.685547 -1.318359 
-4.052734 +3.784180 -1.318359 
-3.979492 +6.982422 -1.318359 
-2.514648 +9.277344 -1.293945 
-1.025391 +9.130859 -1.293945 
+0.073242 +9.155273 -1.318359 
-1.025391 +7.470703 -1.318359 
-2.807617 +5.810547 -1.318359 
-2.954102 +3.149414 -1.293945 
-2.075195 +1.391602 -1.318359 
-3.784180 -1.831055 -1.318359 
-2.539063 -3.295898 -1.318359 
-0.854492 -3.125000 -1.318359 
+0.024414 -1.928711 -1.318359 
-1.391602 -1.782227 -1.318359 
-0.830078 -1.196289 -1.318359 
+0.024414 -2.343750 -1.318359 
+0.561523 -2.124023 -1.318359 
-1.928711 -2.758789 -1.318359 
-2.563477 -3.906250 -1.318359 
-2.636719 -5.004883 -1.318359 
-0.610352 -2.319336 -1.318359 
-0.415039 -1.904297 -1.318359 
+0.073242 -1.977539 -1.318359 
-0.488281 -1.513672 -1.318359 
-2.514648 -1.342773 -1.318359 
-1.196289 -0.805664 -1.318359 
+0.317383 -0.122070 -1.318359 
+1.342773 +0.341797 -1.318359 
+2.563477 +1.025391 -1.318359 
+2.221680 +0.000000 -1.318359 
+0.195313 -2.490234 -1.318359 
+1.660156 -1.440430 -1.318359 
+4.516602 +1.147461 -1.318359 
+3.442383 +1.977539 -1.318359 
+1.391602 -0.024414 -1.318359 
+0.341797 -1.562500 -1.318359 
+2.075195 +0.585938 -1.318359 
+3.588867 +2.612305 -1.318359 
+1.562500 +0.854492 -1.318359 
-1.855469 -3.417969 -1.318359 
-1.733398 -3.564453 -1.318359 
-0.512695 -1.538086 -1.318359 
-2.270508 -0.830078 -1.318359 
-7.714844 -5.346680 -1.318359 
-6.323242 -7.495117 -1.318359 
-5.273438 -7.250977 -1.318359 
-3.564453 -4.589844 -1.318359 
-2.661133 -2.221680 -1.318359 
-0.366211 +0.537109 -1.318359 
-0.463867 +0.000000 -1.318359 
-0.341797 -0.976563 -1.318359 
-2.368164 -1.489258 -1.318359 
-5.102539 -0.512695 -1.318359 
