x0000,y0000
3.8735494198,10.1829130263
3.8775510204,6.1929765273
3.8815526210,6.1457066601
3.8855542217,-3.2131480239
3.8895558223,-2.4288397399
3.893557423,4.167914563
3.8975590236,-0.722553252
3.9015606242,-1.7138223347
3.9055622249,-0.5655636105
3.9095638255,-6.0819037285
3.9135654262,-6.7729204072
3.9175670268,2.3462501349
3.9215686275,11.8125898922
3.9255702281,5.036914742
3.9295718287,10.9767193617
3.9335734294,12.5665150616
3.9375750300,4.0143320141
3.9415766307,-3.9474843450
3.9455782313,-7.2260645058
3.9495798319,2.2454685078
3.9535814326,8.9400210581
3.9575830332,-7.9474480363
3.9615846339,-2.0469212081
3.9655862345,-0.5920324778
3.9695878351,0.8410632126
3.9735894358,-5.5174851523
3.9775910364,-16.1872662693
3.9815926371,-9.6653885568
3.9855942377,-11.8071628061
3.9895958383,-18.0395252272
3.993597439,-11.4947923495
3.9975990396,-15.3223330659
4.0016006403,-0.4207590975
4.0056022409,3.6642640725
4.0096038415,4.2835431076
4.0136054422,-4.3704506443
4.0176070428,-5.7416263542
4.0216086435,8.3674522114
4.0256102441,10.7800361084
4.0296118447,9.1446913169
4.0336134454,7.1343583044
4.0376150460,7.4180334553
4.0416166467,-1.7000136905
4.0456182473,-6.6464050852
4.0496198479,-3.8016147256
4.0536214486,-0.1110550062
4.0576230492,-10.5266044161
4.0616246499,-13.4893026857
4.0656262505,-11.8110618322
4.0696278511,-9.9286657793
4.0736294518,-8.5485580523
4.0776310524,-8.0531077984
4.0816326531,-8.8399633914
4.0856342537,-5.0624727488
4.0896358543,-5.2956161083
4.093637455,-7.2268825066
4.0976390556,-4.6668738267
4.1016406563,8.3210831555
4.1056422569,10.5781732768
4.1096438575,7.0702443001
4.1136454582,6.7659735372
4.1176470588,6.4346739249
4.1216486595,6.6996794536
4.1256502601,-4.0216992425
4.1296518607,-8.4656108732
4.1336534614,-3.0297522286
4.1376550620,0.3886916348
4.1416566627,0.2684883576
4.1456582633,-5.6473736521
4.1496598639,-2.9958332632
4.1536614646,-5.8942698568
4.1576630652,-9.0845735273
4.1616646659,-0.6050208888
4.1656662665,-5.6016391222
4.1696678671,-2.7190910272
4.1736694678,8.0178932203
4.1776710684,-2.1971697267
4.1816726691,-1.4475125248
4.1856742697,0.9824258056
4.1896758703,7.2314374533
4.193677471,13.4478871408
4.1976790716,16.4262808884
4.2016806723,8.0164953065
4.2056822729,2.2471550272
4.2096838735,3.3489682256
4.2136854742,7.7528683645
4.2176870748,14.1953255306
4.2216886755,16.6335745523
4.2256902761,2.3874491261
4.2296918768,0.8097445541
4.2336934774,4.9804176650
4.2376950780,-6.5820223980
4.2416966787,-2.6453211290
4.2456982793,1.3823189060
4.24969988,-1.1415253019
4.2537014806,-1.8987241456
4.2577030812,-6.2945113726
4.2617046819,2.9714975607
4.2657062825,13.2419703895
4.2697078832,12.1210282328
4.2737094838,15.0952721241
4.2777110844,2.8148012188
4.2817126851,2.2616483718
4.2857142857,-9.1667064773
4.2897158864,-8.824471074
4.293717487,-2.3093892432
4.2977190876,-7.4634806731
4.3017206883,-3.0803260635
4.3057222889,-6.8667523210
4.3097238896,-6.6658791117
4.3137254902,-3.2751501992
4.3177270908,-4.2307466317
4.3217286915,-4.8512269590
4.3257302921,4.6169673109
4.3297318928,0.4656610678
4.3337334934,-10.0663657573
4.3377350940,-15.9844252698
4.3417366947,-7.0091307911
4.3457382953,-5.253295636
4.349739896,-8.7489760527
4.3537414966,-6.7445744613
4.3577430972,-0.3321360009
4.3617446979,-0.2664345805
4.3657462985,-11.3247294015
4.3697478992,-9.6509259608
4.3737494998,-2.4796308106
4.3777511004,-6.490029848
4.3817527011,-2.6415480239
4.3857543017,-4.9380259838
4.3897559024,-6.5654847836
4.3937575030,-11.9007801556
4.3977591036,-14.8685130014
4.4017607043,-6.2549096288
4.4057623049,-9.8414081555
4.4097639056,-14.4125926278
4.4137655062,-11.43102054
4.4177671068,-12.1837866972
4.4217687075,-3.4879952638
4.4257703081,1.2496967529
4.4297719088,2.9600080647
4.4337735094,5.7828855515
4.4377751100,0.195545773
4.4417767107,12.0043875452
4.4457783113,4.4343688291
4.449779912,-5.7930346767
4.4537815126,-4.6014033569
4.4577831132,-1.2524313051
4.4617847139,-1.2764548273
4.4657863145,-4.8770311509
4.4697879152,-0.9978383066
4.4737895158,-1.1796624495
4.4777911164,-1.6366884425
4.4817927171,8.9523179931
4.4857943177,5.5507015213
4.4897959184,9.7161659551
4.4937975190,25.0238087365
4.4977991196,13.0378273462
4.5018007203,9.6701404081
4.5058023209,10.7622176834
4.5098039216,12.7824745414
4.5138055222,12.2865670668
4.5178071228,3.6072795941
4.5218087235,0.8572197831
4.5258103241,3.2964764153
4.5298119248,9.2412009157
4.5338135254,8.8666163566
4.5378151261,5.2473922421
4.5418167267,-0.7929353538
4.5458183273,-0.5002922282
4.549819928,10.9009572577
4.5538215286,-2.9213931263
4.5578231293,-3.9789862498
4.5618247299,-1.6746174250
4.5658263305,-5.3661239645
4.5698279312,-4.4274084783
4.5738295318,-3.4650744051
4.5778311325,0.0682350609
4.5818327331,1.3156356731
4.5858343337,2.3239609707
4.5898359344,-6.3256644788
4.5938375350,9.0208695836
4.5978391357,7.7588154271
4.6018407363,2.1554425216
4.6058423369,-0.0601505755
4.6098439376,9.5057269616
4.6138455382,6.4583112628
4.6178471389,-4.0548545998
4.6218487395,5.0521144067
4.6258503401,4.7079869882
4.6298519408,-1.1849650763
4.6338535414,-1.9387622621
4.6378551421,-8.1728993401
4.6418567427,-2.0599401024
4.6458583433,8.8015880064
4.649859944,11.8917640169
4.6538615446,19.0677907543
4.6578631453,10.5981056725
4.6618647459,6.7813731344
4.6658663465,5.367903587
4.6698679472,2.1061510266
4.6738695478,2.9259639811
4.6778711485,3.3706518066
4.6818727491,-5.9360746547
4.6858743497,-14.5656025018
4.6898759504,-14.3778126415
4.6938775510,-12.8569940666
4.6978791517,-18.1208771438
4.7018807523,-16.7415876722
4.7058823529,-24.127332271
4.7098839536,-10.6804209284
4.7138855542,-2.4226113507
4.7178871549,-9.1527150676
4.7218887555,-3.5527723787
4.7258903561,13.0801723314
4.7298919568,12.4974753049
4.7338935574,6.0666004856
4.7378951581,15.7522386814
4.7418967587,18.7971448357
4.7458983593,13.5234404523
4.74989996,10.7535630808
4.7539015606,15.5278657698
4.7579031613,8.047514877
4.7619047619,15.3915657862
4.7659063625,14.3759700177
4.7699079632,11.7054610867
4.7739095638,1.5895908456
4.7779111645,-4.3997806840
4.7819127651,4.0231446195
4.7859143657,-3.8974207174
4.7899159664,-20.3290077932
4.7939175670,-12.9010364874
4.7979191677,-17.6225651491
4.8019207683,-27.6920446067
4.8059223689,-28.9192035028
4.8099239696,-26.4612076753
4.8139255702,-26.5012623411
4.8179271709,-32.6300224075
4.8219287715,-44.4463407802
4.8259303721,-65.1654112315
4.8299319728,-74.0832002389
4.8339335734,-84.3158878822
4.8379351741,-107.0391268311
4.8419367747,-116.7978659396
4.8459383754,-100.1548785444
4.849939976,-79.0742617446
4.8539415766,-75.3473958329
4.8579431773,-49.0566914498
4.8619447779,-26.6678254410
4.8659463786,-18.5861940695
4.8699479792,-12.1759779975
4.8739495798,-20.8873002571
4.8779511805,-23.8372340518
4.8819527811,-11.1315682277
4.8859543818,-11.4515053766
4.8899559824,0.3724890792
4.8939575830,20.7122363680
4.8979591837,20.5088521474
4.9019607843,20.4514267744
4.905962385,16.7393563201
4.9099639856,22.8351438882
4.9139655862,28.5450121832
4.9179671869,24.9426888189
4.9219687875,33.041098811
4.9259703882,28.1359550465
4.9299719888,24.9100203691
4.9339735894,36.0960069161
4.9379751901,37.1657850692
4.9419767907,33.6117689399
4.9459783914,28.7037193269
4.949979992,30.6076941286
4.9539815926,22.7086324299
4.9579831933,19.0706292892
4.9619847939,19.8129790666
4.9659863946,10.9728576306
4.9699879952,9.8570559844
4.9739895958,16.8890543360
4.9779911965,26.7856723197
4.9819927971,29.3874741532
4.9859943978,21.8480827588
4.9899959984,22.6416155739
4.9939975990,21.4310183271
4.9979991997,29.4948253255
5.0020008003,46.8928225792
5.006002401,49.1712727243
5.0100040016,48.7641042619
5.0140056022,40.5663458427
5.0180072029,43.4488902238
5.0220088035,53.8488467860
5.0260104042,55.6199523248
5.0300120048,50.8826883563
5.0340136054,50.3949293568
5.0380152061,37.0314152913
5.0420168067,24.5263546844
5.0460184074,16.8543336799
5.0500200080,17.1352324157
5.0540216086,20.6998669142
5.0580232093,8.7126228575
5.0620248099,5.1098453129
5.0660264106,-12.0683909592
5.0700280112,-11.9777151017
5.0740296118,-2.5230491283
5.0780312125,-5.1899025674
5.0820328131,4.6798701149
5.0860344138,9.0592802859
5.0900360144,14.0956250356
5.0940376150,8.6319367614
5.0980392157,-3.1474945438
5.1020408163,6.8561391028
5.106042417,3.065697405
5.1100440176,8.6047925895
5.1140456182,15.1898501843
5.1180472189,10.6962978435
5.1220488195,4.9137714715
5.1260504202,4.7209702702
5.1300520208,11.2255987962
5.1340536214,16.0227043936
5.1380552221,10.1515931741
5.1420568227,16.0251397886
5.1460584234,11.0163167342
5.1500600240,14.5348049674
5.1540616246,16.0878774267
5.1580632253,32.6425509627
5.1620648259,24.9462688581
5.1660664266,19.3956371993
5.1700680272,32.6528389787
5.1740696279,40.3572300185
5.1780712285,37.6771280016
5.1820728291,39.1478870301
5.1860744298,32.2719564128
5.1900760304,22.9752732008
5.1940776311,18.7633914149
5.1980792317,14.090602027
5.2020808323,19.0620802305
5.206082433,17.6373951341
5.2100840336,11.2473765549
5.2140856343,7.866908408
5.2180872349,11.3268607611
5.2220888355,16.2815368947
5.2260904362,8.5539173495
5.2300920368,4.1595709229
5.2340936375,5.6393097188
5.2380952381,1.8387696135
5.2420968387,1.6020540116
5.2460984394,-2.4877766126
5.2501000400,1.8697045655
5.2541016407,0.750364565
5.2581032413,1.5711715749
5.2621048419,4.8550960914
5.2661064426,6.3574834838
5.2701080432,3.0607973352
5.2741096439,1.6745795867
5.2781112445,0.9654527481
5.2821128451,6.0624815641
5.2861144458,1.7999428660
5.2901160464,3.4409923520
5.2941176471,0.9607930980
5.2981192477,-5.0552370836
5.3021208483,7.1063520249
5.306122449,-2.5454118037
5.3101240496,-7.5113663089
5.3141256503,-7.7308551022
5.3181272509,-9.8086026826
5.3221288515,-5.5124671529
5.3261304522,-3.9415075193
5.3301320528,-5.755986337
5.3341336535,-16.5712122153
5.3381352541,-25.689496494
5.3421368547,-4.4718249166
5.3461384554,1.0744040469
5.3501400560,-1.4970937717
5.3541416567,1.7543141912
5.3581432573,-11.0062847078
5.3621448579,-14.0122655618
5.3661464586,-21.3145597997
5.3701480592,-14.3341425909
5.3741496599,-11.0033401469
5.3781512605,-16.5358905268
5.3821528611,-5.6202511511
5.3861544618,-15.2085187652
5.3901560624,-22.6298263537
5.3941576631,-25.3707189278
5.3981592637,-25.9218487456
5.4021608643,-22.8909377464
5.406162465,-27.7999037857
5.4101640656,-30.0102715792
5.4141656663,-25.6951303798
5.4181672669,-20.5936480229
5.4221688675,-11.8447631362
5.4261704682,-21.6914005697
5.4301720688,-29.3378715493
5.4341736695,-27.0190657324
5.4381752701,-26.1922254882
5.4421768707,-23.5521191928
5.4461784714,-23.1940226215
5.4501800720,-21.3248283683
5.4541816727,-21.3653183294
5.4581832733,-22.3521819742
5.4621848739,-20.1876178207
5.4661864746,-24.4144214701
5.4701880752,-21.7683506428
5.4741896759,-28.3747242908
5.4781912765,-28.7710893229
5.4821928772,-13.086143807
5.4861944778,-17.3512666077
5.4901960784,-24.6731046063
5.4941976791,-26.6136242983
5.4981992797,-33.2098720217
5.5022008804,-27.3762706752
5.506202481,-26.8176286893
5.5102040816,-21.8983109448
5.5142056823,-23.8861796033
5.5182072829,-25.7100738754
5.5222088836,-22.7937982576
5.5262104842,-25.2538300883
5.5302120848,-23.2867323821
5.5342136855,-22.6353591703
5.5382152861,-25.8862287549
5.5422168868,-24.9291530025
5.5462184874,-29.4448105689
5.5502200880,-25.2930916355
5.5542216887,-23.3964870341
5.5582232893,-24.0902817271
5.56222489,-18.6201438025
5.5662264906,-22.3811909536
5.5702280912,-24.9700791698
5.5742296919,-27.2534574358
5.5782312925,-29.2197936961
5.5822328932,-23.7166597428
5.5862344938,-32.1277266856
5.5902360944,-28.9012880266
5.5942376951,-26.1637820248
5.5982392957,-37.9535866797
5.6022408964,-39.5651736741
5.606242497,-41.9121039815
5.6102440976,-39.4651634416
5.6142456983,-36.2864875423
5.6182472989,-41.1130907844
5.6222488996,-39.9825025094
5.6262505002,-44.0739085043
5.6302521008,-43.7665398756
5.6342537015,-34.292170833
5.6382553021,-38.9386142186
5.6422569028,-42.6366663465
5.6462585034,-45.0825625960
5.6502601040,-34.5476497971
5.6542617047,-25.7580261029
5.6582633053,-18.7863083881
5.662264906,-16.079924589
5.6662665066,-18.8275031359
5.6702681072,-19.546479181
5.6742697079,-22.3327241151
5.6782713085,-18.7174073227
5.6822729092,-2.8094227554
5.6862745098,-1.1337842931
5.6902761104,6.9761663993
5.6942777111,5.1076141013
5.6982793117,8.3802495046
5.7022809124,17.6346600699
5.7062825130,12.1873009757
5.7102841136,13.8347591917
5.7142857143,18.0964566116
5.7182873149,19.7602475212
5.7222889156,25.9611079668
5.7262905162,35.0581271761
5.7302921168,34.7130153671
5.7342937175,42.0966610527
5.7382953181,38.3396103364
5.7422969188,39.0850644696
5.7462985194,37.1564713529
5.7503001200,31.2540509015
5.7543017207,34.0623628587
5.7583033213,45.7596572584
5.762304922,46.6441224896
5.7663065226,48.0944159202
5.7703081232,43.3838782724
5.7743097239,34.6049558034
5.7783113245,34.4640593812
5.7823129252,43.5375389089
5.7863145258,44.4170031525
5.7903161265,41.2156800439
5.7943177271,42.1953828859
5.7983193277,37.8350717924
5.8023209284,32.6687486585
5.8063225290,26.6429609963
5.8103241297,29.7661971529
5.8143257303,36.3776618529
5.8183273309,27.2626755036
5.8223289316,27.7631108693
5.8263305322,18.2716730056
5.8303321329,21.3045365208
5.8343337335,27.0462017529
5.8383353341,29.1303710698
5.8423369348,32.3820649436
5.8463385354,23.8662292847
5.8503401361,27.0783612119
5.8543417367,30.4307401195
5.8583433373,16.7655334883
5.862344938,11.3180276173
5.8663465386,13.3481643120
5.8703481393,20.7293350698
5.8743497399,25.3483528129
5.8783513405,15.9294049671
5.8823529412,4.7299207245
5.8863545418,5.0460281203
5.8903561425,10.8469981905
5.8943577431,14.1714238919
5.8983593437,17.1061244506
5.9023609444,8.7775000769
5.9063625450,-0.5534035742
5.9103641457,0.6149187706
5.9143657463,-1.0388652050
5.9183673469,-7.8081085214
5.9223689476,4.1248329839
5.9263705482,10.0657490278
5.9303721489,20.0681248027
5.9343737495,15.6070168086
5.9383753501,-0.4213761341
5.9423769508,14.3251045145
5.9463785514,16.4321553178
5.9503801521,19.8742490879
5.9543817527,14.3014081242
5.9583833533,10.1486212907
5.962384954,19.1669269407
5.9663865546,2.8141849874
5.9703881553,3.9844790365
5.9743897559,8.7367749767
5.9783913565,4.8072584501
5.9823929572,8.2479684275
5.9863945578,6.8263356752
5.9903961585,3.2082366024
5.9943977591,-0.7630403755
5.9983993597,7.8068998963
6.0024009604,11.7611113600
6.0064025610,-0.1775146173
6.0104041617,5.3415899715
6.0144057623,11.3996034623
6.0184073629,17.4441790464
6.0224089636,8.6060547141
6.0264105642,-0.0855900628
6.0304121649,6.2305105791
6.0344137655,5.9723472977
6.0384153661,-2.6906376843
6.0424169668,-1.8190897515
6.0464185674,4.0079022947
6.0504201681,9.1012096004
6.0544217687,15.0733649325
6.0584233693,1.1293354629
6.06242497,1.4190823663
6.0664265706,14.929194258
6.0704281713,8.6874008375
6.0744297719,4.2206085117
6.0784313725,6.8732818210
6.0824329732,14.7771779524
6.0864345738,12.0835096417
6.0904361745,4.8679084433
6.0944377751,-6.8519470009
6.0984393758,-17.9085900473
6.1024409764,-3.3381496618
6.1064425770,-0.6940115158
6.1104441777,-5.1451427432
6.1144457783,-2.2960491018
6.118447379,-8.0451419214
6.1224489796,-9.4123963586
6.1264505802,-10.9432965921
6.1304521809,-6.9691444113
6.1344537815,9.302151405
6.1384553822,12.7798980774
6.1424569828,7.3603675989
6.1464585834,4.8923406353
6.1504601841,10.3246637711
6.1544617847,2.9876505398
6.1584633854,-1.2916268856
6.162464986,4.6058815509
6.1664665866,4.1871477827
6.1704681873,-6.0857691084
6.1744697879,-2.6487438395
6.1784713886,1.8645514684
6.1824729892,3.4804698175
6.1864745898,-6.1906755192
6.1904761905,-10.9389275560
6.1944777911,-10.1677316178
6.1984793918,-15.262894345
6.2024809924,-9.9925041067
6.2064825930,-6.1086280782
6.2104841937,-1.1286228361
6.2144857943,-1.7264008127
6.218487395,-4.3912983862
6.2224889956,-10.1246588471
6.2264905962,-11.7572680222
6.2304921969,-1.1175040421
6.2344937975,-0.4451643736
6.2384953982,-6.6328648222
6.2424969988,-10.7886405
6.2464985994,-10.5852143108
6.2505002001,-6.8237994516
6.2545018007,-15.2071254737
6.2585034014,-14.5300964813
6.2625050020,-4.6600521455
6.2665066026,-9.100578137
6.2705082033,-8.8192410002
6.2745098039,-10.6645789336
6.2785114046,-9.394401402
6.2825130052,-13.1616442783
6.2865146058,-16.4827272418
6.2905162065,-19.0307714010
6.2945178071,-9.6509081351
6.2985194078,-0.7155801747
6.3025210084,5.648637223
6.3065226090,3.6893561766
6.3105242097,-1.4885263688
6.3145258103,-4.3232521999
6.318527411,-9.6681345542
6.3225290116,-7.7830377684
6.3265306122,-3.3949116360
6.3305322129,-2.9423121055
6.3345338135,-12.9768724881
6.3385354142,-22.562674825
6.3425370148,-18.3674194661
6.3465386154,-24.7135515612
6.3505402161,-26.8150469572
6.3545418167,-14.1109393301
6.3585434174,-19.8110386841
6.3625450180,-14.6856521179
6.3665466186,-11.8352753242
6.3705482193,-10.0543066010
6.3745498199,-6.9038788145
6.3785514206,-2.144570827
6.3825530212,9.6747090457
6.3865546218,14.1115779348
6.3905562225,12.6963880885
6.3945578231,-0.0414960062
6.3985594238,-0.0867835385
6.4025610244,2.8450521390
6.4065626251,2.1716146370
6.4105642257,2.1033538072
6.4145658263,0.5868389775
6.418567427,4.999157337
6.4225690276,9.1408663852
6.4265706283,2.1955144927
6.4305722289,-6.3970535897
6.4345738295,-4.2414564655
6.4385754302,-3.3738192251
6.4425770308,6.1532519136
6.4465786315,0.689301041
6.4505802321,-6.4543126135
6.4545818327,1.6963999632
6.4585834334,1.8682982177
6.4625850340,7.4133847454
6.4665866347,2.9268634518
6.4705882353,1.6233045208
6.4745898359,4.5656984082
6.4785914366,13.1122831399
6.4825930372,8.3066723092
6.4865946379,-2.071561223
6.4905962385,-6.5296442771
6.4945978391,-2.5484774261
6.4985994398,-2.8706362907
6.5026010404,-6.2055181794
6.5066026411,-2.2440943473
6.5106042417,13.1509996765
6.5146058423,7.9578116156
6.518607443,0.7073892067
6.5226090436,6.9474410413
6.5266106443,3.7665654647
6.5306122449,3.2844512342
6.5346138455,8.6889702478
6.5386154462,10.6723638981
6.5426170468,10.1754083659
6.5466186475,5.5167560812
6.5506202481,11.4637126189
6.5546218487,7.533711264
6.5586234494,7.361028601
6.5626250500,4.1325189692
6.5666266507,-4.5570877901
6.5706282513,3.1648539699
6.5746298519,3.4437684895
6.5786314526,-3.7041953314
6.5826330532,-5.2068279034
6.5866346539,-2.6110942585
6.5906362545,1.7639662752
6.5946378551,-3.6148564025
6.5986394558,-9.0237384095
6.6026410564,4.4397350135
6.6066426571,9.8936426181
6.6106442577,14.4363581181
6.6146458583,13.9311995151
6.618647459,7.5237833887
6.6226490596,8.3088252402
6.6266506603,-0.6439723136
6.6306522609,3.3699510730
6.6346538615,8.1217431036
6.6386554622,7.3410563358
6.6426570628,3.3640081799
6.6466586635,-1.7029178073
6.6506602641,-3.0376539565
6.6546618647,-7.4007907770
6.6586634654,-16.5638795103
6.6626650660,-12.9911164943
6.6666666667,-11.2048998667
6.6706682673,-7.3488992730
6.6746698679,-10.7460755361
6.6786714686,-12.7014183305
6.6826730692,-5.1896759660
6.6866746699,-9.7491940282
6.6906762705,-8.6469152856
6.6946778711,-10.5813730979
6.6986794718,-7.4423533925
6.7026810724,-6.6628632671
6.7066826731,-8.8589010323
6.7106842737,3.6448704719
6.7146858743,-1.5412583299
6.718687475,-3.3486685893
6.7226890756,-4.9859074918
6.7266906763,-1.3026051328
6.7306922769,-2.7446455622
6.7346938776,-4.2475571895
6.7386954782,5.9170088669
6.7426970788,6.7291346735
6.7466986795,-0.7201185881
6.7507002801,-6.6757892273
6.7547018808,-1.5389515209
6.7587034814,2.2729984949
6.7627050820,13.4558947454
6.7667066827,6.4708424881
6.7707082833,1.4078317765
6.774709884,-6.2023918214
6.7787114846,-12.9178557619
6.7827130852,-18.4713069645
6.7867146859,-19.0052548577
6.7907162865,-18.4263818903
6.7947178872,-19.0913795805
6.7987194878,-22.5391996573
6.8027210884,-19.5434570932
6.8067226891,-25.7118221077
6.8107242897,-23.2173394664
6.8147258904,-24.5267126217
6.818727491,-28.3808845124
6.8227290916,-22.9734938921
6.8267306923,-26.1440754411
6.8307322929,-36.3881328230
6.8347338936,-26.0925350207
6.8387354942,-22.9214797889
6.8427370948,-20.8841906168
6.8467386955,-21.0831022443
6.8507402961,-18.9962725037
6.8547418968,-18.9861493871
6.8587434974,-16.5939079008
6.8627450980,-15.2987121000
6.8667466987,-27.1920055608
6.8707482993,-25.9373487122
6.8747499,-19.8079722650
6.8787515006,-28.8272574978
6.8827531012,-28.0220180130
6.8867547019,-22.3658001611
6.8907563025,-13.7279278871
6.8947579032,-21.0160142807
6.8987595038,-23.1530105782
6.9027611044,-20.5351365111
6.9067627051,-22.3917104158
6.9107643057,-18.3661835255
6.9147659064,-9.9432028746
6.9187675070,-10.6983838083
6.9227691076,2.3175794699
6.9267707083,1.6819331154
6.9307723089,-1.2267583311
6.9347739096,-6.0902474653
6.9387755102,-8.7444585914
6.9427771108,-7.1511121572
6.9467787115,-15.2366945712
6.9507803121,-5.4660652224
6.9547819128,-2.8175946485
6.9587835134,-9.6077220417
6.9627851140,-10.4750161823
6.9667867147,-11.1836377683
6.9707883153,-3.5262935191
6.974789916,7.4421111625
6.9787915166,3.2485174299
6.9827931172,-8.0497868634
6.9867947179,-17.1858407693
6.9907963185,-14.9557614476
6.9947979192,-15.5822898989
6.9987995198,-14.7223331892
7.0028011204,-7.1113021779
7.0068027211,-9.0183990167
7.0108043217,-1.914161746
7.0148059224,-6.2623434066
7.0188075230,-9.2516615936
7.0228091236,-6.2078104715
7.0268107243,-5.9586365532
7.0308123249,-2.2662415382
7.0348139256,-8.1693516711
7.0388155262,-7.2830971369
7.0428171269,5.8861547284
7.0468187275,-1.3386427498
7.0508203281,-3.150225342
7.0548219288,2.0532369187
7.0588235294,2.5905781771
7.0628251301,9.2841821321
7.0668267307,5.2561662509
7.0708283313,3.8584791979
7.074829932,6.5980288885
7.0788315326,7.0835825920
7.0828331333,13.1940186854
7.0868347339,16.5750516026
7.0908363345,21.0834847607
7.0948379352,15.9640776953
7.0988395358,12.3866156486
7.1028411365,14.9464738279
7.1068427371,7.0773857327
7.1108443377,6.2278312217
7.1148459384,13.8504514742
7.1188475390,18.2720651656
7.1228491397,17.8173660885
7.1268507403,14.2433883987
7.1308523409,25.6170993945
7.1348539416,22.8442686867
7.1388555422,12.9725430698
7.1428571429,18.002606357
7.1468587435,18.7792835186
7.1508603441,35.7609628008
7.1548619448,40.8300393034
7.1588635454,33.992981886
7.1628651461,31.1272061373
7.1668667467,28.6100565668
7.1708683473,41.1326813039
7.174869948,43.1787695200
7.1788715486,39.5332478775
7.1828731493,46.4398480833
7.1868747499,44.9584801353
7.1908763505,58.9826579956
7.1948779512,62.440791491
7.1988795518,54.1025788321
7.2028811525,53.9202665308
7.2068827531,54.3863066133
7.2108843537,48.0948971912
7.2148859544,41.8231809953
7.2188875550,51.8959276644
7.2228891557,61.2141637536
7.2268907563,60.1617318604
7.2308923569,52.8769791805
7.2348939576,53.2910428139
7.2388955582,52.7650459966
7.2428971589,64.6449632195
7.2468987595,66.4752508592
7.2509003601,57.1536835133
7.2549019608,58.4036129620
7.2589035614,75.3067928445
7.2629051621,81.8424597477
7.2669067627,73.7781336033
7.2709083633,66.7503102371
7.274909964,61.3391737228
7.2789115646,58.0112173835
7.2829131653,64.2628365919
7.2869147659,58.489027869
7.2909163665,62.215788268
7.2949179672,70.0627716649
7.2989195678,55.5738204775
7.3029211685,45.754266653
7.3069227691,40.9363462984
7.3109243697,43.0440265882
7.3149259704,44.2363143527
7.3189275710,29.2925252446
7.3229291717,31.6017453426
7.3269307723,28.8545182180
7.3309323729,22.066923212
7.3349339736,28.4476482759
7.3389355742,19.4769741631
7.3429371749,17.4343504854
7.3469387755,2.8483853644
7.3509403762,6.7125471238
7.3549419768,4.8785253574
7.3589435774,-3.1201337621
7.3629451781,-17.3101853722
7.3669467787,-20.6735829633
7.3709483794,-25.1667575359
7.37494998,-23.6362465085
7.3789515806,-29.2460601817
7.3829531813,-32.5656390763
7.3869547819,-41.9182858599
7.3909563826,-33.7697354534
7.3949579832,-36.1113712177
7.3989595838,-46.0120265246
7.4029611845,-44.2881994571
7.4069627851,-44.8947456873
7.4109643858,-40.4827796388
7.4149659864,-38.5222019270
7.4189675870,-37.1332147466
7.4229691877,-37.5748483170
7.4269707883,-42.7700050432
7.430972389,-44.1781101479
7.4349739896,-52.0278713839
7.4389755902,-45.6670397311
7.4429771909,-47.3771446098
7.4469787915,-46.4196773058
7.4509803922,-51.3889923243
7.4549819928,-59.1661447074
7.4589835934,-53.9108435473
7.4629851941,-42.1194150739
7.4669867947,-38.885295338
7.4709883954,-43.2347701264
7.474989996,-45.5421197738
7.4789915966,-50.0610649215
7.4829931973,-41.5820745337
7.4869947979,-42.8186261684
7.4909963986,-43.7541515984
7.4949979992,-48.081196388
7.4989995998,-45.6425296635
7.5030012005,-40.5090951129
7.5070028011,-37.9970174638
7.5110044018,-36.5776109636
7.5150060024,-45.7104900692
7.5190076030,-47.9766290532
7.5230092037,-45.2774271778
7.5270108043,-47.3466349947
7.531012405,-44.8148816984
7.5350140056,-47.9664352676
7.5390156062,-41.5514325501
7.5430172069,-36.7454024093
7.5470188075,-30.0387281883
7.5510204082,-31.6565274415
7.5550220088,-31.6111326043
7.5590236094,-25.6358370304
7.5630252101,-23.7833456284
7.5670268107,-27.4239524618
7.5710284114,-24.2020975388
7.5750300120,-27.4644922573
7.5790316126,-31.3786881764
7.5830332133,-32.8652947510
7.5870348139,-34.1172005487
7.5910364146,-34.3536891232
7.5950380152,-29.7208084067
7.5990396158,-21.3328357975
7.6030412165,-17.9186572500
7.6070428171,-16.5779436378
7.6110444178,-17.242456777
7.6150460184,-18.7194777131
7.6190476190,-18.1244163917
7.6230492197,-14.1109130076
7.6270508203,-18.0238163335
7.631052421,-15.0972772451
7.6350540216,-7.003853244
7.6390556222,-10.4200597628
7.6430572229,-11.9821668969
7.6470588235,-18.7536029813
7.6510604242,-18.1342957276
7.6550620248,-12.4403291276
7.6590636255,-14.2792875956
7.6630652261,-11.3995722792
7.6670668267,-10.6905687696
7.6710684274,-7.2829838956
7.6750700280,0.5165117641
7.6790716287,-11.0274724550
7.6830732293,-5.6263849985
7.6870748299,-6.8100342586
7.6910764306,-11.8907505714
7.6950780312,-9.7457585543
7.6990796319,-12.9440351126
7.7030812325,-7.3345857055
7.7070828331,5.1292523086
7.7110844338,9.8434583554
7.7150860344,5.9743879838
7.7190876351,0.982197957
7.7230892357,12.3293518434
7.7270908363,7.9226729000
7.731092437,13.1018116397
7.7350940376,11.7470337028
7.7390956383,5.3031406219
7.7430972389,8.7362429299
7.7470988395,7.3256230056
