onset	duration	trial_type	value	sample
690.636	2.005	Box stop blinking	2	172659
691.644	1.007	WIND selected	27	172911
691.644	0.0	Imagine	22	172911
696.128	4.483	Rest	24	174032
699.624	3.497	Start Listen	25	174906
704.628	5.003	End Listen	4	176157
704.628	0.0	Box start blinking	1	176157
706.632	2.005	Box stop blinking	2	176658
707.64	1.008	FIRE selected	5	176910
707.64	0.0	Imagine	22	176910
712.128	4.49	Rest	24	178032
715.624	3.496	Start Listen	25	178906
720.628	5.003	End Listen	4	180157
720.628	0.001	Box start blinking	1	180157
722.632	2.005	Box stop blinking	2	180658
723.64	1.006	WATER selected	26	180910
723.64	0.001	Imagine	22	180910
728.132	4.49	Rest	24	182033
731.628	3.497	Start Listen	25	182907
736.632	5.003	End Listen	4	184158
736.632	0.0	Box start blinking	1	184158
738.636	2.005	Box stop blinking	2	184659
739.644	1.008	WIND selected	27	184911
739.644	0.0	Imagine	22	184911
744.128	4.482	Game Finished	6	186032
754.112	0.0	Log system started successfully.	23	188528
754.116	0.0	Game_Started_scene_fire_water_electricity	11	188529
754.116	0.003	Rest	24	188529
757.096	2.98	Start Listen	25	189274
762.1	5.004	End Listen	4	190525
762.1	0.0	Box start blinking	1	190525
764.104	2.005	Box stop blinking	2	191026
765.112	1.007	FIRE selected	5	191278
765.112	0.001	Imagine	22	191278
770.38	5.266	Rest	24	192595
773.876	3.496	Start Listen	25	193469
778.88	5.004	End Listen	4	194720
778.88	0.0	Box start blinking	1	194720
780.884	2.005	Box stop blinking	2	195221
781.892	1.007	WATER selected	26	195473
781.892	0.0	Imagine	22	195473
786.416	4.525	Rest	24	196604
789.912	3.497	Start Listen	25	197478
794.916	5.003	End Listen	4	198729
794.916	0.0	Box start blinking	1	198729
796.92	2.005	Box stop blinking	2	199230
797.928	1.008	ELECTRICITY selected	3	199482
797.928	0.0	Imagine	22	199482
802.412	4.483	Rest	24	200603
805.908	3.496	Start Listen	25	201477
810.912	5.003	End Listen	4	202728
810.912	0.001	Box start blinking	1	202728
812.916	2.005	Box stop blinking	2	203229
813.924	1.007	FIRE selected	5	203481
813.924	0.0	Imagine	22	203481
818.412	4.49	Rest	24	204603
821.912	3.497	Start Listen	25	205478
826.912	5.003	End Listen	4	206728
826.912	0.0	Box start blinking	1	206728
828.916	2.005	Box stop blinking	2	207229
829.924	1.007	WATER selected	26	207481
829.924	0.0	Imagine	22	207481
834.416	4.49	Rest	24	208604
837.912	3.497	Start Listen	25	209478
842.916	5.003	End Listen	4	210729
842.916	0.0	Box start blinking	1	210729
844.92	2.005	Box stop blinking	2	211230
845.928	1.008	ELECTRICITY selected	3	211482
845.928	0.0	Imagine	22	211482
850.412	4.482	Game Finished	6	212603
858.608	0.0	Log system started successfully.	23	214652
858.608	0.0	Game_Started_scene_fire_wind_electricity	14	214652
858.608	0.002	Rest	24	214652
861.588	2.981	Start Listen	25	215397
866.592	5.003	End Listen	4	216648
866.592	0.0	Box start blinking	1	216648
868.596	2.006	Box stop blinking	2	217149
869.604	1.007	FIRE selected	5	217401
869.604	0.0	Imagine	22	217401
874.88	5.274	Rest	24	218720
878.376	3.496	Start Listen	25	219594
883.38	5.003	End Listen	4	220845
883.38	0.001	Box start blinking	1	220845
885.384	2.005	Box stop blinking	2	221346
886.392	1.007	WIND selected	27	221598
886.392	0.0	Imagine	22	221598
890.896	4.504	Rest	24	222724
894.392	3.496	Start Listen	25	223598
899.396	5.004	End Listen	4	224849
899.396	0.0	Box start blinking	1	224849
901.4	2.005	Box stop blinking	2	225350
902.408	1.007	ELECTRICITY selected	3	225602
902.408	0.0	Imagine	22	225602
906.912	4.504	Rest	24	226728
910.408	3.497	Start Listen	25	227602
915.412	5.003	End Listen	4	228853
915.412	0.0	Box start blinking	1	228853
917.416	2.005	Box stop blinking	2	229354
918.424	1.008	FIRE selected	5	229606
918.424	0.0	Imagine	22	229606
922.9	4.475	Rest	24	230725
926.396	3.497	Start Listen	25	231599
931.4	5.003	End Listen	4	232850
931.4	0.0	Box start blinking	1	232850
933.404	2.006	Box stop blinking	2	233351
934.412	1.007	WIND selected	27	233603
934.412	0.0	Imagine	22	233603
938.896	4.483	Rest	24	234724
942.392	3.496	Start Listen	25	235598
947.396	5.004	End Listen	4	236849
947.396	0.0	Box start blinking	1	236849
949.4	2.005	Box stop blinking	2	237350
950.408	1.007	ELECTRICITY selected	3	237602
950.408	0.0	Imagine	22	237602
954.896	4.49	Game Finished	6	238724
969.288	0.001	Log system started successfully.	23	242322
969.292	0.0	Game_Started_scene_water_wind_electricity	19	242323
969.292	0.002	Rest	24	242323
972.272	2.981	Start Listen	25	243068
977.276	5.003	End Listen	4	244319
977.276	0.0	Box start blinking	1	244319
979.28	2.005	Box stop blinking	2	244820
980.288	1.007	WATER selected	26	245072
980.288	0.0	Imagine	22	245072
985.564	5.274	Rest	24	246391
989.06	3.497	Start Listen	25	247265
994.064	5.004	End Listen	4	248516
994.064	0.0	Box start blinking	1	248516
996.068	2.005	Box stop blinking	2	249017
997.076	1.007	WIND selected	27	249269
997.076	0.0	Imagine	22	249269
1001.58	4.503	Rest	24	250395
1005.076	3.497	Start Listen	25	251269
1010.08	5.004	End Listen	4	252520
1010.08	0.0	Box start blinking	1	252520
1012.084	2.005	Box stop blinking	2	253021
1013.092	1.007	ELECTRICITY selected	3	253273
1013.092	0.0	Imagine	22	253273
1017.596	4.504	Rest	24	254399
1021.092	3.496	Start Listen	25	255273
1026.096	5.004	End Listen	4	256524
1026.096	0.0	Box start blinking	1	256524
1028.1	2.005	Box stop blinking	2	257025
1029.108	1.007	WATER selected	26	257277
1029.108	0.0	Imagine	22	257277
1033.584	4.476	Rest	24	258396
1037.08	3.497	Start Listen	25	259270
1042.084	5.003	End Listen	4	260521
1042.084	0.0	Box start blinking	1	260521
1044.088	2.005	Box stop blinking	2	261022
1045.096	1.008	WIND selected	27	261274
1045.096	0.0	Imagine	22	261274
1049.58	4.482	Rest	24	262395
1053.076	3.497	Start Listen	25	263269
1058.08	5.003	End Listen	4	264520
1058.08	0.001	Box start blinking	1	264520
1060.084	2.005	Box stop blinking	2	265021
1061.092	1.007	ELECTRICITY selected	3	265273
1061.092	0.0	Imagine	22	265273
1065.596	4.504	Game Finished	6	266399
1077.096	0.0	Log system started successfully.	23	269274
1077.096	0.0	Game_Started_scene_four_elements	15	269274
1077.096	0.002	Rest	24	269274
1080.076	2.981	Start Listen	25	270019
1085.08	5.003	End Listen	4	271270
1085.08	0.0	Box start blinking	1	271270
1087.084	2.005	Box stop blinking	2	271771
1088.092	1.007	WATER selected	26	272023
1088.092	0.0	Imagine	22	272023
1093.38	5.288	Rest	24	273345
1096.876	3.497	Start Listen	25	274219
1101.88	5.003	End Listen	4	275470
1101.88	0.0	Box start blinking	1	275470
1103.884	2.005	Box stop blinking	2	275971
1104.892	1.008	ELECTRICITY selected	3	276223
1104.892	0.0	Imagine	22	276223
1109.396	4.503	Rest	24	277349
1112.892	3.497	Start Listen	25	278223
1117.896	5.003	End Listen	4	279474
1117.896	0.001	Box start blinking	1	279474
1119.904	2.005	Box stop blinking	2	279976
