onset	duration	trial_type	value	sample
852.052	0.001	Box start blinking	1	213013
854.056	2.005	Box stop blinking	2	213514
855.064	1.007	WIND selected	24	213766
855.064	0.001	Imagine	19	213766
859.54	4.475	Game Finished	6	214885
869.872	0.001	Log system started successfully.	20	217468
869.876	0.0	Game_Started_scene_fire_water_electricity	11	217469
869.876	0.003	Rest	21	217469
872.86	2.987	Start Listen	22	218215
877.864	5.003	End Listen	4	219466
877.864	0.0	Box start blinking	1	219466
879.872	2.005	Box stop blinking	2	219968
880.876	1.008	FIRE selected	5	220219
880.876	0.0	Imagine	19	220219
886.144	5.267	Rest	21	221536
889.64	3.496	Start Listen	22	222410
894.644	5.004	End Listen	4	223661
894.644	0.0	Box start blinking	1	223661
896.652	2.005	Box stop blinking	2	224163
897.656	1.007	WATER selected	23	224414
897.656	0.001	Imagine	19	224414
902.148	4.489	Rest	21	225537
905.644	3.497	Start Listen	22	226411
910.648	5.003	End Listen	4	227662
910.648	0.0	Box start blinking	1	227662
912.652	2.005	Box stop blinking	2	228163
913.66	1.007	ELECTRICITY selected	3	228415
913.66	0.001	Imagine	19	228415
918.136	4.475	Rest	21	229534
921.632	3.497	Start Listen	22	230408
926.636	5.003	End Listen	4	231659
926.636	0.0	Box start blinking	1	231659
928.64	2.006	Box stop blinking	2	232160
929.648	1.007	FIRE selected	5	232412
929.648	0.0	Imagine	19	232412
934.132	4.483	Rest	21	233533
937.628	3.496	Start Listen	22	234407
942.632	5.003	End Listen	4	235658
942.632	0.001	Box start blinking	1	235658
944.636	2.005	Box stop blinking	2	236159
945.644	1.007	WATER selected	23	236411
945.644	0.0	Imagine	19	236411
950.112	4.469	Rest	21	237528
953.608	3.497	Start Listen	22	238402
958.612	5.003	End Listen	4	239653
958.612	0.0	Box start blinking	1	239653
960.616	2.006	Box stop blinking	2	240154
961.624	1.006	ELECTRICITY selected	3	240406
961.624	0.001	Imagine	19	240406
966.1	4.475	Game Finished	6	241525
