onset	duration	trial_type	value	sample
1369.644	4.998	End Listen	4	342411
1369.644	0.0	Box start blinking	1	342411
1372.64	2.997	Box stop blinking	2	343160
1372.64	0.0	WATER selected	27	343160
1372.64	0.001	Imagine	24	343160
1376.164	3.521	Rest	25	344041
1379.652	3.487	Start Listen	26	344913
1384.652	5.002	End Listen	4	346163
1384.652	0.0	Box start blinking	1	346163
1387.656	3.005	Box stop blinking	2	346914
1387.656	0.001	ELECTRICITY selected	3	346914
1387.66	0.0	Imagine	24	346915
1391.18	3.523	Rest	25	347795
1394.66	3.478	Start Listen	26	348665
1399.656	4.996	End Listen	4	349914
1399.656	0.0	Box start blinking	1	349914
1402.656	3.0	Box stop blinking	2	350664
1402.656	0.0	FIRE selected	5	350664
1402.656	0.0	Imagine	24	350664
1406.168	3.511	Rest	25	351542
1409.632	3.468	Start Listen	26	352408
1414.636	5.004	End Listen	4	353659
1414.64	0.0	Box start blinking	1	353660
1417.644	3.006	Box stop blinking	2	354411
1417.644	0.0	WIND selected	28	354411
1417.644	0.0	Imagine	24	354411
1421.172	3.526	Game Finished	6	355293
