onset	duration	trial_type	value	sample
227.14	5.0	Cue_Audio_Sample_Track_2	2	56785
232.144	5.0	Task_Recall_Track_2	11	58036
237.14	2.5	Rest	9	59285
239.636	0.0	Trial_End_19	26	59909
239.636	0.0	Trial_Start_20_Track_Track_4	57	59909
239.636	5.0	Cue_Audio_Sample_Track_4	4	59909
244.64	5.0	Task_Recall_Track_4	13	61160
249.652	2.5	Rest	9	62413
252.156	0.0	Trial_End_20	28	63039
252.156	0.0	Trial_Start_21_Track_Track_6	58	63039
252.156	5.0	Cue_Audio_Sample_Track_6	6	63039
257.152	5.0	Task_Recall_Track_6	15	64288
262.164	2.5	Rest	9	65541
264.66	0.0	Trial_End_21	29	66165
264.66	0.0	Trial_Start_22_Track_Track_3	59	66165
264.66	5.0	Cue_Audio_Sample_Track_3	3	66165
269.672	5.0	Task_Recall_Track_3	12	67418
274.668	2.5	Rest	9	68667
277.168	0.0	Trial_End_22	30	69292
277.168	0.0	Trial_Start_23_Track_Track_5	60	69292
277.168	5.0	Cue_Audio_Sample_Track_5	5	69292
282.168	5.0	Task_Recall_Track_5	14	70542
287.176	2.5	Rest	9	71794
289.668	0.0	Trial_End_23	31	72417
289.668	0.0	Trial_Start_24_Track_Track_6	61	72417
289.668	5.0	Cue_Audio_Sample_Track_6	6	72417
294.668	5.0	Task_Recall_Track_6	15	73667
299.672	2.5	Rest	9	74918
302.172	0.0	Trial_End_24	32	75543
302.172	0.0	Trial_Start_25_Track_Track_6	62	75543
302.172	5.0	Cue_Audio_Sample_Track_6	6	75543
307.168	5.0	Task_Recall_Track_6	15	76792
312.184	2.5	Rest	9	78046
314.684	0.0	Trial_End_25	33	78671
314.684	0.0	Trial_Start_26_Track_Track_1	63	78671
314.684	5.0	Cue_Audio_Sample_Track_1	1	78671
319.684	5.0	Task_Recall_Track_1	10	79921
324.684	2.5	Rest	9	81171
327.192	0.0	Trial_End_26	34	81798
327.192	0.0	Trial_Start_27_Track_Track_1	64	81798
327.192	5.0	Cue_Audio_Sample_Track_1	1	81798
332.192	5.0	Task_Recall_Track_1	10	83048
337.18	2.5	Rest	9	84295
339.684	0.0	Trial_End_27	35	84921
339.684	0.0	Trial_Start_28_Track_Track_3	65	84921
339.684	5.0	Cue_Audio_Sample_Track_3	3	84921
344.688	5.0	Task_Recall_Track_3	12	86172
349.684	2.5	Rest	9	87421
352.188	0.0	Trial_End_28	36	88047
352.188	0.0	Trial_Start_29_Track_Track_3	66	88047
352.188	5.0	Cue_Audio_Sample_Track_3	3	88047
357.184	5.0	Task_Recall_Track_3	12	89296
362.18	2.5	Rest	9	90545
364.684	0.0	Trial_End_29	37	91171
364.684	0.0	Trial_Start_30_Track_Track_1	68	91171
364.684	5.0	Cue_Audio_Sample_Track_1	1	91171
369.688	5.0	Task_Recall_Track_1	10	92422
374.684	2.5	Rest	9	93671
377.188	0.0	Trial_End_30	39	94297
377.188	0.0	Experiment_End	7	94297
