EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-8.366,-0.208,-1.957,-3.181,-6.530,-8.783,-10.412,-12.733,-0.131,0.992,-0.210,0.702,2.167,-1.648,66.667,1608.000,1.000
-6.166,2.184,0.135,-2.112,-5.065,-6.755,-8.140,-11.200,-0.131,0.990,-0.209,0.519,2.228,-1.678,66.667,1609.000,1.000
-3.849,4.622,2.364,-0.493,-2.798,-3.769,-4.806,-8.537,-0.134,0.990,-0.207,0.397,2.319,-1.678,66.667,1610.000,1.000
-2.030,6.125,3.583,0.747,-0.829,-1.814,-1.857,-5.920,-0.134,0.991,-0.207,0.366,2.258,-1.770,66.667,1611.000,1.000
-1.238,5.902,2.962,0.650,-0.175,-2.155,-0.965,-4.911,-0.136,0.993,-0.207,0.061,2.228,-1.770,66.667,1612.000,1.000
-1.606,3.884,0.511,-1.154,-1.043,-4.234,-2.868,-6.109,-0.135,0.997,-0.207,-0.183,2.136,-1.831,66.667,1613.000,1.000
-2.763,0.857,-2.920,-4.119,-2.616,-6.653,-6.621,-8.364,-0.136,0.996,-0.204,-0.519,2.106,-1.923,66.667,1614.000,1.000
-4.103,-2.042,-6.196,-7.133,-3.824,-8.468,-10.191,-9.793,-0.135,0.996,-0.207,-0.732,2.045,-1.892,66.667,1615.000,1.000
-5.252,-4.114,-8.603,-9.280,-4.317,-9.536,-11.894,-9.438,-0.135,0.995,-0.205,-1.038,2.045,-1.923,66.667,1616.000,1.000
-6.220,-5.399,-10.053,-10.321,-4.445,-9.913,-11.284,-7.611,-0.133,0.997,-0.205,-1.251,1.984,-1.892,66.667,1617.000,1.000
-7.274,-6.378,-10.883,-10.612,-4.606,-9.364,-9.009,-5.084,-0.132,0.996,-0.205,-1.373,1.953,-1.862,66.667,1618.000,1.000
-8.577,-7.462,-11.478,-10.617,-4.912,-8.219,-6.196,-2.586,-0.131,0.997,-0.205,-1.587,1.770,-1.678,66.667,1619.000,1.000
-9.801,-8.584,-11.882,-10.423,-5.211,-7.573,-3.814,-0.688,-0.129,0.998,-0.206,-1.831,1.862,-1.648,66.667,1620.000,1.000
-10.203,-9.257,-11.747,-9.704,-5.191,-8.145,-2.209,0.402,-0.128,0.999,-0.202,-2.075,1.923,-1.495,66.667,1621.000,1.000
-9.258,-9.151,-10.798,-8.237,-4.741,-9.192,-1.147,0.821,-0.126,0.998,-0.204,-2.319,1.953,-1.373,66.667,1622.000,1.000
-7.181,-8.454,-9.287,-6.344,-4.180,-8.969,-0.406,0.681,-0.125,0.998,-0.204,-2.502,1.984,-1.312,66.667,1623.000,1.000
-4.703,-7.496,-7.780,-4.617,-3.783,-6.881,-0.022,0.106,-0.126,0.998,-0.204,-2.716,2.106,-1.160,66.667,1624.000,1.000
-2.502,-6.280,-6.594,-3.342,-3.232,-4.210,0.108,-0.412,-0.127,0.996,-0.201,-2.960,2.136,-1.099,66.667,1625.000,1.000
-0.962,-4.640,-5.654,-2.410,-1.938,-2.598,0.375,-0.245,-0.127,0.997,-0.198,-3.052,2.167,-0.916,66.667,1626.000,1.000
-0.185,-2.719,-4.811,-1.704,0.069,-2.223,0.968,0.662,-0.130,0.995,-0.198,-3.235,2.167,-0.793,66.667,1627.000,1.000
-0.030,-1.072,-4.114,-1.341,1.976,-1.792,1.609,1.687,-0.132,0.994,-0.200,-3.387,2.045,-0.702,66.667,1628.000,1.000
-0.081,-0.175,-3.692,-1.437,3.043,-0.723,2.076,2.394,-0.132,0.990,-0.199,-3.510,2.014,-0.732,66.667,1629.000,1.000
0.351,0.116,-3.376,-1.737,3.348,0.028,2.767,3.203,-0.131,0.987,-0.196,-3.571,1.923,-0.732,66.667,1630.000,1.000
2.050,0.600,-2.565,-1.590,3.592,-0.355,4.456,4.950,-0.134,0.988,-0.192,-3.693,1.801,-0.763,66.667,1631.000,1.000
5.392,2.117,-0.683,-0.447,4.298,-0.874,7.368,7.745,-0.132,0.987,-0.190,-3.693,1.648,-0.793,66.667,1632.000,1.000
9.815,4.758,2.107,1.530,5.367,0.500,10.560,10.466,-0.133,0.984,-0.192,-3.662,1.556,-0.854,66.667,1633.000,1.000
14.024,7.755,4.867,3.552,6.367,3.991,12.521,11.562,-0.132,0.981,-0.192,-3.723,1.373,-0.977,66.667,1634.000,1.000
16.856,10.058,6.617,4.880,6.905,7.375,12.331,10.206,-0.128,0.980,-0.189,-3.723,1.190,-0.885,66.667,1635.000,1.000
17.997,11.012,7.061,5.389,6.734,8.274,10.245,6.796,-0.126,0.984,-0.190,-3.723,1.160,-0.977,66.667,1636.000,1.000
17.982,10.648,6.693,5.568,5.809,6.584,7.487,2.724,-0.124,0.982,-0.191,-3.662,1.129,-1.007,66.667,1637.000,1.000
17.619,9.516,6.280,6.077,4.427,4.507,5.596,-0.297,-0.121,0.982,-0.190,-3.632,1.129,-0.977,66.667,1638.000,1.000
17.474,8.332,6.300,7.270,3.213,3.882,5.632,-1.043,-0.121,0.985,-0.189,-3.571,1.129,-1.099,66.667,1639.000,1.000
17.733,7.641,6.795,8.976,2.758,4.484,7.553,0.624,-0.120,0.987,-0.186,-3.601,1.129,-0.916,66.667,1640.000,1.000
18.367,7.663,7.598,10.676,3.215,4.912,10.280,3.769,-0.119,0.990,-0.189,-3.571,1.190,-0.916,66.667,1641.000,1.000
19.336,8.320,8.580,11.889,4.191,4.569,12.426,6.908,-0.120,0.989,-0.190,-3.601,1.190,-0.854,66.667,1642.000,1.000
20.551,9.243,9.591,12.366,4.966,4.324,12.951,8.582,-0.119,0.991,-0.191,-3.632,1.160,-0.824,66.667,1643.000,1.000
21.783,9.966,10.374,12.138,5.019,4.891,11.556,8.034,-0.118,0.995,-0.189,-3.723,1.190,-0.793,66.667,1644.000,1.000
22.822,10.298,10.753,11.560,4.518,5.872,8.892,5.798,-0.120,0.997,-0.189,-3.784,1.038,-0.732,66.667,1645.000,1.000
23.628,10.446,10.808,11.155,4.240,6.423,6.278,3.412,-0.120,0.995,-0.184,-3.815,1.129,-0.763,66.667,1646.000,1.000
24.210,10.722,10.773,11.232,4.859,6.375,4.896,2.325,-0.120,0.998,-0.181,-3.937,1.007,-0.732,66.667,1647.000,1.000
24.479,11.251,10.854,11.704,6.325,6.601,5.142,3.017,-0.122,0.998,-0.184,-4.181,1.038,-0.732,66.667,1648.000,1.000
24.330,11.904,11.128,12.277,7.802,7.694,6.534,4.791,-0.121,1.000,-0.183,-4.364,1.007,-0.763,66.667,1649.000,1.000
23.656,12.270,11.416,12.607,8.136,9.033,8.008,6.138,-0.123,1.000,-0.184,-4.425,1.068,-0.824,66.667,1650.000,1.000
22.303,11.807,11.274,12.361,6.704,9.292,8.528,5.792,-0.124,0.998,-0.185,-4.547,0.916,-0.885,66.667,1651.000,1.000
20.296,10.250,10.332,11.364,3.960,7.796,7.749,3.762,-0.124,0.997,-0.183,-4.700,0.702,-0.916,66.667,1652.000,1.000
18.075,7.906,8.669,9.786,1.063,5.369,6.158,1.227,-0.124,0.997,-0.182,-4.761,0.702,-1.007,66.667,1653.000,1.000
16.350,5.551,6.863,8.153,-0.899,3.353,4.601,-0.461,-0.124,0.998,-0.186,-4.913,0.549,-1.190,66.667,1654.000,1.000
15.658,4.046,5.639,7.024,-1.330,2.534,3.636,-0.629,-0.124,0.996,-0.183,-5.035,0.336,-1.251,66.667,1655.000,1.000
16.088,4.014,5.455,6.665,-0.081,2.851,3.315,0.622,-0.122,0.997,-0.184,-5.249,0.275,-1.404,66.667,1656.000,1.000
17.325,5.645,6.356,7.007,2.683,3.781,3.490,2.888,-0.122,0.996,-0.182,-5.341,0.153,-1.526,66.667,1657.000,1.000
18.759,8.503,7.961,7.714,6.379,5.012,4.034,5.743,-0.121,0.996,-0.183,-5.432,0.092,-1.617,66.667,1658.000,1.000
19.686,11.517,9.498,8.238,9.921,6.245,4.725,8.576,-0.118,0.996,-0.180,-5.524,0.000,-1.740,66.667,1659.000,1.000
19.573,13.425,10.092,8.024,12.066,7.114,5.141,10.530,-0.116,0.995,-0.179,-5.585,0.092,-1.831,66.667,1660.000,1.000
18.364,13.533,9.315,6.907,12.172,7.302,4.983,11.006,-0.118,0.994,-0.182,-5.615,0.122,-1.801,66.667,1661.000,1.000
16.632,12.162,7.588,5.346,10.726,6.734,4.488,10.251,-0.120,0.997,-0.181,-5.768,0.061,-1.892,66.667,1662.000,1.000
15.390,10.419,6.042,4.188,9.116,6.013,4.387,9.339,-0.119,0.997,-0.180,-5.890,0.061,-1.831,66.667,1663.000,1.000
15.711,9.621,5.943,4.259,8.896,6.112,5.467,9.587,-0.117,1.000,-0.179,-6.104,0.031,-1.953,66.667,1664.000,1.000
18.198,10.615,7.990,5.954,10.892,7.866,8.035,11.743,-0.118,0.998,-0.179,-6.165,0.061,-1.862,66.667,1665.000,1.000
22.406,13.236,11.789,8.938,14.597,11.175,11.586,15.349,-0.119,0.999,-0.180,-6.378,0.122,-1.770,66.667,1666.000,1.000
26.794,16.378,15.960,12.190,18.363,14.701,14.964,18.840,-0.119,0.999,-0.179,-6.439,0.153,-1.770,66.667,1667.000,1.000
29.562,18.726,18.958,14.546,20.417,17.006,17.012,20.493,-0.118,0.999,-0.175,-6.622,0.214,-1.648,66.667,1668.000,1.000
29.759,19.528,19.975,15.337,19.908,17.418,17.209,19.523,-0.116,1.001,-0.175,-6.805,0.244,-1.556,66.667,1669.000,1.000
27.604,18.689,19.097,14.503,17.110,16.158,15.723,16.357,-0.115,1.002,-0.171,-6.958,0.336,-1.495,66.667,1670.000,1.000
24.071,16.475,16.888,12.373,13.001,13.723,13.060,12.125,-0.117,1.003,-0.170,-7.172,0.366,-1.343,66.667,1671.000,1.000
20.426,13.430,14.125,9.583,8.860,10.527,9.889,8.082,-0.118,1.006,-0.169,-7.355,0.305,-1.282,66.667,1672.000,1.000
17.811,10.349,11.684,7.032,5.944,7.343,7.036,5.282,-0.120,1.004,-0.174,-7.599,0.366,-1.190,66.667,1673.000,1.000
16.772,7.985,10.243,5.566,5.094,5.117,5.343,4.446,-0.123,1.004,-0.174,-7.690,0.427,-1.099,66.667,1674.000,1.000
16.959,6.648,9.922,5.456,6.382,4.592,5.237,5.816,-0.122,1.003,-0.171,-7.874,0.549,-1.007,66.667,1675.000,1.000
17.367,6.092,10.170,6.141,9.060,5.739,6.379,8.962,-0.121,1.003,-0.165,-7.965,0.427,-0.977,66.667,1676.000,1.000
16.998,5.786,10.119,6.588,11.852,7.552,7.823,12.818,-0.122,1.002,-0.164,-8.118,0.427,-0.885,66.667,1677.000,1.000
15.425,5.275,9.155,6.007,13.540,8.913,8.660,16.227,-0.123,1.002,-0.165,-8.148,0.305,-0.824,66.667,1678.000,1.000
12.912,4.426,7.276,4.332,13.611,9.236,8.633,18.635,-0.122,1.003,-0.165,-8.301,0.275,-0.824,66.667,1679.000,1.000
10.106,3.412,4.982,2.050,12.480,8.782,8.080,20.110,-0.122,1.005,-0.162,-8.453,0.153,-0.793,66.667,1680.000,1.000
7.623,2.539,2.902,-0.226,11.210,8.230,7.454,20.981,-0.123,1.004,-0.164,-8.575,-0.061,-0.793,66.667,1681.000,1.000
5.821,2.057,1.510,-1.982,10.971,8.013,7.105,21.752,-0.124,1.004,-0.158,-8.667,-0.031,-0.854,66.667,1682.000,1.000
4.788,2.083,1.019,-2.836,12.411,8.472,7.384,22.996,-0.126,1.004,-0.158,-8.759,-0.122,-0.824,66.667,1683.000,1.000
4.651,2.779,1.558,-2.422,15.418,9.963,8.744,24.967,-0.125,1.003,-0.159,-8.850,-0.336,-0.885,66.667,1684.000,1.000
5.842,4.515,3.418,-0.354,19.423,12.950,11.537,27.374,-0.127,1.001,-0.154,-8.911,-0.458,-0.885,66.667,1685.000,1.000
8.829,7.590,6.862,3.484,23.712,17.434,15.539,29.499,-0.126,0.997,-0.153,-8.942,-0.610,-0.854,66.667,1686.000,1.000
13.539,11.718,11.664,8.557,27.270,22.275,19.611,30.274,-0.127,0.995,-0.154,-8.850,-0.702,-0.793,66.667,1687.000,1.000
19.151,15.932,16.941,13.698,28.652,25.797,22.028,28.449,-0.127,0.991,-0.154,-8.820,-0.793,-0.763,66.667,1688.000,1.000
24.435,19.103,21.496,17.585,26.627,26.633,21.389,23.240,-0.125,0.990,-0.149,-8.545,-0.854,-0.763,66.667,1689.000,1.000
28.256,20.549,24.363,19.292,21.170,24.550,17.434,15.123,-0.125,0.990,-0.148,-8.301,-1.068,-0.732,66.667,1690.000,1.000
30.030,20.334,25.254,18.732,13.817,20.442,11.292,5.983,-0.125,0.989,-0.145,-8.057,-1.251,-0.671,66.667,1691.000,1.000
29.912,19.087,24.599,16.652,6.837,15.571,4.876,-1.848,-0.123,0.989,-0.146,-7.751,-1.282,-0.549,66.667,1692.000,1.000
28.526,17.477,23.081,14.074,1.838,11.095,-0.324,-7.038,-0.126,0.989,-0.146,-7.385,-1.373,-0.488,66.667,1693.000,1.000
26.571,15.864,21.187,11.745,-0.937,7.549,-3.944,-9.762,-0.124,0.989,-0.146,-7.111,-1.556,-0.397,66.667,1694.000,1.000
24.643,14.342,19.217,10.079,-2.198,5.048,-6.346,-10.919,-0.125,0.990,-0.147,-6.927,-1.587,-0.366,66.667,1695.000,1.000
23.214,12.994,17.508,9.388,-2.708,3.581,-7.721,-11.075,-0.125,0.994,-0.146,-6.622,-1.587,-0.244,66.667,1696.000,1.000
22.563,11.952,16.399,9.845,-2.769,2.957,-7.759,-10.166,-0.124,0.993,-0.146,-6.439,-1.678,-0.153,66.667,1697.000,1.000
22.621,11.274,15.967,11.215,-2.278,3.030,-6.171,-7.977,-0.124,0.992,-0.142,-6.134,-1.801,-0.092,66.667,1698.000,1.000
22.958,10.857,15.901,12.788,-1.245,3.446,-3.422,-4.866,-0.123,0.992,-0.142,-5.798,-1.831,-0.061,66.667,1699.000,1.000
22.929,10.342,15.572,13.605,-0.423,3.636,-0.876,-2.145,-0.123,0.992,-0.137,-5.615,-1.862,0.061,66.667,1700.000,1.000
22.008,9.310,14.387,12.981,-0.954,3.079,0.088,-1.310,-0.123,0.995,-0.141,-5.280,-1.892,0.122,66.667,1701.000,1.000
20.204,7.766,12.293,11.038,-3.081,1.692,-0.731,-2.559,-0.124,0.995,-0.141,-5.005,-1.953,0.122,66.667,1702.000,1.000
18.067,6.274,9.855,8.634,-5.640,0.204,-2.202,-4.442,-0.121,0.995,-0.139,-4.791,-1.953,0.122,66.667,1703.000,1.000
16.255,5.484,7.789,6.715,-7.055,-0.532,-2.913,-5.252,-0.120,0.995,-0.140,-4.547,-1.984,0.122,66.667,1704.000,1.000
15.033,5.531,6.399,5.672,-6.732,-0.101,-2.381,-4.659,-0.120,0.992,-0.143,-4.333,-1.984,0.183,66.667,1705.000,1.000
14.175,5.993,5.462,5.292,-5.291,1.277,-1.114,-3.605,-0.120,0.991,-0.141,-4.028,-1.984,0.214,66.667,1706.000,1.000
13.287,6.410,4.621,5.213,-3.632,2.810,0.257,-2.888,-0.119,0.991,-0.140,-3.815,-1.892,0.244,66.667,1707.000,1.000
12.041,6.576,3.645,5.154,-2.222,3.653,1.272,-2.673,-0.119,0.991,-0.142,-3.540,-1.984,0.183,66.667,1708.000,1.000
10.250,6.415,2.405,4.873,-1.136,3.147,1.401,-2.997,-0.121,0.991,-0.141,-3.296,-1.923,0.031,66.667,1709.000,1.000
7.906,5.816,0.850,4.151,-0.409,1.375,0.261,-3.879,-0.121,0.992,-0.141,-3.052,-1.862,0.000,66.667,1710.000,1.000
5.170,4.642,-1.004,2.861,-0.356,-0.999,-2.050,-5.286,-0.120,0.993,-0.141,-2.838,-1.892,-0.122,66.667,1711.000,1.000
2.334,2.885,-3.076,0.958,-1.509,-3.594,-5.211,-7.410,-0.119,0.994,-0.143,-2.625,-1.770,-0.214,66.667,1712.000,1.000
-0.220,0.851,-5.122,-1.471,-3.951,-6.252,-8.917,-10.492,-0.119,0.994,-0.140,-2.472,-1.770,-0.366,66.667,1713.000,1.000
-2.136,-0.907,-6.743,-4.100,-6.952,-8.717,-12.620,-14.218,-0.118,0.994,-0.140,-2.289,-1.831,-0.458,66.667,1714.000,1.000
-3.349,-2.059,-7.726,-6.543,-9.640,-10.451,-15.625,-17.837,-0.118,0.993,-0.140,-2.075,-1.740,-0.519,66.667,1715.000,1.000
-4.114,-2.775,-8.322,-8.591,-11.694,-11.149,-17.590,-20.766,-0.114,0.992,-0.139,-1.862,-1.709,-0.519,66.667,1716.000,1.000
-4.696,-3.438,-8.913,-10.120,-13.194,-11.217,-18.582,-22.750,-0.115,0.997,-0.138,-1.678,-1.556,-0.641,66.667,1717.000,1.000
-5.147,-4.206,-9.504,-10.893,-14.115,-11.201,-18.633,-23.591,-0.116,0.999,-0.139,-1.465,-1.465,-0.763,66.667,1718.000,1.000
-5.313,-4.883,-9.682,-10.647,-14.155,-11.349,-17.531,-22.977,-0.116,0.998,-0.140,-1.343,-1.343,-0.885,66.667,1719.000,1.000
-5.075,-5.207,-9.128,-9.460,-13.102,-11.316,-15.183,-20.783,-0.113,1.000,-0.143,-1.221,-1.282,-0.946,66.667,1720.000,1.000
-4.621,-5.217,-8.052,-7.901,-11.249,-10.630,-12.019,-17.504,-0.113,1.001,-0.141,-1.160,-1.038,-1.038,66.667,1721.000,1.000
-4.425,-5.251,-7.051,-6.665,-9.318,-9.449,-8.840,-14.147,-0.113,1.003,-0.140,-1.068,-0.885,-1.068,66.667,1722.000,1.000
-4.927,-5.635,-6.680,-6.163,-7.935,-8.325,-6.368,-11.607,-0.114,1.003,-0.139,-1.129,-0.824,-1.129,66.667,1723.000,1.000
-6.257,-6.437,-7.166,-6.424,-7.245,-7.810,-4.904,-10.127,-0.113,1.004,-0.141,-1.038,-0.702,-1.068,66.667,1724.000,1.000
-8.187,-7.484,-8.349,-7.200,-6.960,-7.803,-4.202,-9.190,-0.113,1.002,-0.139,-1.038,-0.549,-1.099,66.667,1725.000,1.000
-10.251,-8.480,-9.709,-8.035,-6.592,-7.579,-3.555,-7.815,-0.114,1.002,-0.141,-0.916,-0.427,-1.160,66.667,1726.000,1.000
-11.919,-9.195,-10.608,-8.454,-5.856,-6.742,-2.396,-5.391,-0.113,1.004,-0.141,-0.977,-0.305,-1.099,66.667,1727.000,1.000
-12.892,-9.740,-10.830,-8.424,-5.123,-5.753,-1.158,-2.683,-0.114,1.001,-0.145,-1.038,-0.122,-1.099,66.667,1728.000,1.000
-13.192,-10.520,-10.765,-8.420,-5.266,-5.788,-1.160,-1.633,-0.119,0.998,-0.142,-0.946,0.000,-1.099,66.667,1729.000,1.000
-12.907,-11.738,-10.874,-8.861,-6.881,-7.347,-3.320,-3.741,-0.120,0.999,-0.142,-0.793,0.061,-1.160,66.667,1730.000,1.000
-11.992,-13.014,-11.106,-9.543,-9.669,-9.523,-7.077,-8.639,-0.120,0.997,-0.140,-0.732,0.153,-1.282,66.667,1731.000,1.000
-10.333,-13.554,-10.868,-9.675,-12.516,-10.914,-10.572,-14.168,-0.122,0.995,-0.142,-0.671,-0.031,-1.312,66.667,1732.000,1.000
-7.908,-12.600,-9.444,-8.422,-14.029,-10.470,-11.738,-17.567,-0.125,0.993,-0.146,-0.671,0.031,-1.404,66.667,1733.000,1.000
-4.902,-9.858,-6.509,-5.503,-13.169,-7.999,-9.460,-16.814,-0.125,0.991,-0.140,-0.458,-0.092,-1.556,66.667,1734.000,1.000
-1.729,-5.718,-2.422,-1.466,-9.722,-3.813,-4.256,-11.606,-0.127,0.989,-0.143,-0.397,-0.092,-1.495,66.667,1735.000,1.000
1.045,-1.074,1.868,2.569,-4.367,1.379,1.962,-3.558,-0.129,0.991,-0.143,-0.275,-0.214,-1.648,66.667,1736.000,1.000
2.792,3.009,5.163,5.417,1.531,6.127,6.962,4.590,-0.130,0.993,-0.141,-0.183,-0.305,-1.801,66.667,1737.000,1.000
2.939,5.560,6.464,6.270,6.340,8.842,9.371,10.396,-0.129,0.993,-0.139,0.000,-0.488,-1.862,66.667,1738.000,1.000
1.250,5.969,5.445,5.048,8.851,8.666,9.225,12.899,-0.128,0.994,-0.143,0.061,-0.519,-1.892,66.667,1739.000,1.000
-1.921,4.252,2.659,2.438,8.882,6.294,7.631,12.824,-0.127,0.996,-0.145,0.153,-0.610,-1.953,66.667,1740.000,1.000
-5.718,1.120,-0.756,-0.457,7.349,3.464,6.015,11.851,-0.128,0.996,-0.148,0.244,-0.732,-1.984,66.667,1741.000,1.000
-9.155,-2.288,-3.703,-2.649,5.716,1.431,5.507,11.582,-0.127,0.999,-0.149,0.244,-0.824,-1.953,66.667,1742.000,1.000
-11.558,-4.956,-5.621,-3.679,5.102,0.475,6.597,12.764,-0.126,0.998,-0.149,0.397,-0.854,-1.831,66.667,1743.000,1.000
-12.730,-6.390,-6.538,-3.691,5.694,0.151,8.964,14.996,-0.126,0.999,-0.151,0.336,-0.916,-1.801,66.667,1744.000,1.000
-12.892,-6.716,-6.875,-3.327,6.797,0.116,11.421,16.883,-0.126,0.999,-0.151,0.305,-1.068,-1.740,66.667,1745.000,1.000
-12.535,-6.566,-7.236,-3.442,7.372,0.196,12.346,16.719,-0.126,0.999,-0.151,0.427,-1.068,-1.740,66.667,1746.000,1.000
-12.132,-6.681,-8.051,-4.569,6.655,-0.151,10.704,13.544,-0.126,0.998,-0.152,0.397,-1.160,-1.678,66.667,1747.000,1.000
-11.902,-7.436,-9.274,-6.520,4.474,-1.494,6.731,7.697,-0.126,1.000,-0.154,0.275,-1.099,-1.587,66.667,1748.000,1.000
-11.929,-8.790,-10.528,-8.556,1.089,-4.075,1.624,0.402,-0.127,0.999,-0.154,0.214,-1.038,-1.495,66.667,1749.000,1.000
-12.395,-10.525,-11.508,-9.935,-3.023,-7.309,-3.217,-6.873,-0.128,1.000,-0.152,0.183,-1.129,-1.465,66.667,1750.000,1.000
-13.447,-12.294,-12.097,-10.272,-7.087,-9.945,-6.703,-12.725,-0.129,1.000,-0.153,0.153,-1.251,-1.373,66.667,1751.000,1.000
-14.859,-13.623,-12.234,-9.589,-10.148,-11.097,-8.362,-16.182,-0.131,1.000,-0.153,0.153,-1.373,-1.404,66.667,1752.000,1.000
-16.125,-14.230,-11.947,-8.289,-11.638,-10.783,-8.477,-17.134,-0.132,1.001,-0.153,0.092,-1.434,-1.343,66.667,1753.000,1.000
-16.927,-14.300,-11.510,-7.027,-11.754,-9.944,-7.818,-16.228,-0.131,1.003,-0.154,0.092,-1.587,-1.404,66.667,1754.000,1.000
-17.417,-14.326,-11.365,-6.441,-11.225,-9.437,-7.100,-14.343,-0.129,1.001,-0.155,-0.031,-1.648,-1.373,66.667,1755.000,1.000
-17.962,-14.601,-11.768,-6.792,-10.680,-9.347,-6.620,-12.186,-0.128,1.000,-0.154,-0.092,-1.648,-1.465,66.667,1756.000,1.000
-18.660,-14.939,-12.540,-7.811,-10.264,-9.403,-6.301,-10.187,-0.127,1.000,-0.154,-0.183,-1.770,-1.465,66.667,1757.000,1.000
-19.216,-14.904,-13.224,-8.927,-9.738,-9.245,-5.915,-8.482,-0.129,0.999,-0.155,-0.305,-1.770,-1.434,66.667,1758.000,1.000
-19.214,-14.154,-13.382,-9.577,-8.751,-8.701,-5.197,-6.902,-0.127,0.997,-0.152,-0.458,-1.831,-1.434,66.667,1759.000,1.000
-18.441,-12.606,-12.763,-9.404,-7.086,-7.519,-3.922,-5.104,-0.127,0.998,-0.151,-0.397,-1.862,-1.465,66.667,1760.000,1.000
-16.996,-10.417,-11.362,-8.357,-4.691,-5.378,-1.985,-2.714,-0.128,0.997,-0.153,-0.397,-1.862,-1.495,66.667,1761.000,1.000
-15.252,-8.019,-9.532,-6.791,-1.761,-2.513,0.422,0.412,-0.127,1.000,-0.152,-0.427,-1.953,-1.587,66.667,1762.000,1.000
-13.810,-6.119,-8.046,-5.504,1.082,0.260,2.552,3.671,-0.127,1.000,-0.147,-0.519,-1.984,-1.617,66.667,1763.000,1.000
-13.250,-5.313,-7.714,-5.342,3.001,1.874,3.338,5.777,-0.128,1.000,-0.151,-0.702,-2.045,-1.526,66.667,1764.000,1.000
-13.740,-5.581,-8.713,-6.583,3.523,1.964,2.301,5.827,-0.127,1.000,-0.150,-0.763,-1.923,-1.495,66.667,1765.000,1.000
-14.870,-6.232,-10.312,-8.590,2.887,1.130,0.250,4.260,-0.126,0.999,-0.151,-0.824,-2.014,-1.434,66.667,1766.000,1.000
-15.898,-6.415,-11.349,-10.148,1.771,0.155,-1.301,2.398,-0.126,0.998,-0.149,-0.916,-2.014,-1.373,66.667,1767.000,1.000
-16.349,-5.812,-11.164,-10.422,0.692,-0.499,-1.662,1.037,-0.126,0.998,-0.150,-0.977,-1.923,-1.312,66.667,1768.000,1.000
-16.308,-4.861,-10.051,-9.553,-0.236,-0.993,-1.552,-0.045,-0.126,1.000,-0.150,-1.129,-1.862,-1.343,66.667,1769.000,1.000
-16.132,-4.328,-8.830,-8.289,-1.101,-1.551,-2.062,-1.323,-0.126,0.997,-0.152,-1.160,-1.831,-1.312,66.667,1770.000,1.000
-16.103,-4.854,-8.266,-7.328,-2.051,-2.232,-3.583,-2.944,-0.127,0.996,-0.152,-1.038,-1.862,-1.282,66.667,1771.000,1.000
-16.378,-6.751,-8.776,-7.009,-3.327,-3.292,-5.729,-4.819,-0.125,0.998,-0.151,-1.038,-1.740,-1.190,66.667,1772.000,1.000
-16.868,-9.690,-10.145,-7.139,-4.915,-4.676,-7.542,-6.513,-0.126,0.997,-0.149,-1.160,-1.740,-1.129,66.667,1773.000,1.000
-17.053,-12.472,-11.349,-6.900,-6.074,-5.765,-7.715,-7.041,-0.127,0.997,-0.150,-1.129,-1.709,-1.099,66.667,1774.000,1.000
-16.332,-13.639,-11.138,-5.471,-5.782,-5.596,-5.475,-5.599,-0.132,0.995,-0.150,-1.129,-1.587,-1.099,66.667,1775.000,1.000
-14.684,-12.542,-9.078,-2.900,-3.789,-3.739,-1.523,-2.578,-0.132,0.993,-0.152,-1.068,-1.617,-1.099,66.667,1776.000,1.000
-12.842,-9.852,-5.988,-0.217,-1.072,-1.024,2.264,0.522,-0.131,0.993,-0.148,-0.977,-1.648,-1.129,66.667,1777.000,1.000
-11.823,-7.115,-3.420,1.299,0.803,1.124,4.196,2.254,-0.131,0.993,-0.149,-0.854,-1.648,-1.099,66.667,1778.000,1.000
-12.239,-5.739,-2.639,1.016,0.890,1.545,3.880,2.306,-0.132,0.990,-0.151,-0.732,-1.740,-1.160,66.667,1779.000,1.000
-13.947,-6.234,-3.919,-0.724,-0.515,0.154,2.111,1.455,-0.133,0.991,-0.152,-0.702,-1.770,-1.221,66.667,1780.000,1.000
-16.230,-8.186,-6.571,-2.975,-2.454,-2.212,-0.109,0.461,-0.133,0.993,-0.149,-0.549,-1.862,-1.343,66.667,1781.000,1.000
-18.224,-10.710,-9.438,-4.846,-4.349,-4.719,-2.326,-0.802,-0.133,0.992,-0.147,-0.458,-1.892,-1.282,66.667,1782.000,1.000
-19.246,-12.878,-11.400,-5.869,-6.238,-6.712,-4.431,-2.832,-0.133,0.993,-0.149,-0.458,-1.862,-1.282,66.667,1783.000,1.000
-18.904,-13.947,-11.721,-5.905,-8.172,-7.849,-6.042,-5.396,-0.134,0.992,-0.149,-0.397,-1.801,-1.282,66.667,1784.000,1.000
-17.207,-13.652,-10.423,-5.109,-9.977,-7.982,-6.654,-7.626,-0.132,0.993,-0.151,-0.305,-1.770,-1.343,66.667,1785.000,1.000
-14.635,-12.361,-8.423,-4.054,-11.535,-7.275,-6.353,-9.016,-0.134,0.993,-0.151,-0.183,-1.862,-1.343,66.667,1786.000,1.000
