onset	duration	trial_type	value	sample
1095.012	0.003	Rest	23	273753
1098.0	2.986	Start Listen	24	274500
1103.004	5.003	End Listen	4	275751
1103.004	0.001	Box start blinking	1	275751
1106.008	3.005	Box stop blinking	2	276502
1106.008	0.001	WATER selected	25	276502
1106.008	0.0	Imagine	22	276502
1110.304	4.295	Rest	23	277576
1113.8	3.497	Start Listen	24	278450
1118.804	5.002	End Listen	4	279701
1118.804	0.001	Box start blinking	1	279701
1121.812	3.006	Box stop blinking	2	280453
1121.812	0.0	WIND selected	26	280453
1121.812	0.001	Imagine	22	280453
1125.328	3.516	Rest	23	281332
1128.824	3.498	Start Listen	24	282206
1133.828	5.002	End Listen	4	283457
1133.828	0.001	Box start blinking	1	283457
1136.832	3.005	Box stop blinking	2	284208
1136.836	0.0	ELECTRICITY selected	3	284209
1136.836	0.001	Imagine	22	284209
1140.316	3.483	Rest	23	285079
1143.816	3.497	Start Listen	24	285954
1148.816	5.002	End Listen	4	287204
1148.816	0.001	Box start blinking	1	287204
1151.824	3.005	Box stop blinking	2	287956
1151.824	0.001	WATER selected	25	287956
1151.824	0.0	Imagine	22	287956
1155.308	3.483	Rest	23	288827
1158.804	3.497	Start Listen	24	289701
1163.808	5.003	End Listen	4	290952
1163.808	0.0	Box start blinking	1	290952
1166.812	3.006	Box stop blinking	2	291703
1166.812	0.0	WIND selected	26	291703
1166.812	0.0	Imagine	22	291703
1170.284	3.469	Rest	23	292571
1173.78	3.497	Start Listen	24	293445
1178.78	5.003	End Listen	4	294695
1178.784	0.0	Box start blinking	1	294696
1181.788	3.005	Box stop blinking	2	295447
1181.788	0.001	ELECTRICITY selected	3	295447
1181.788	0.0	Imagine	22	295447
1185.272	3.483	Game Finished	6	296318
1193.732	0.0	Game_Started_scene_four_elements	15	298433
1193.736	0.003	Rest	23	298434
1196.72	2.986	Start Listen	24	299180
1201.724	5.004	End Listen	4	300431
1201.724	0.0	Box start blinking	1	300431
1204.728	3.005	Box stop blinking	2	301182
1204.728	0.001	WATER selected	25	301182
1204.732	0.0	Imagine	22	301183
1209.024	4.295	Rest	23	302256
1212.52	3.497	Start Listen	24	303130
1217.524	5.003	End Listen	4	304381
1217.524	0.0	Box start blinking	1	304381
1220.532	3.005	Box stop blinking	2	305133
1220.532	0.001	ELECTRICITY selected	3	305133
1220.532	0.0	Imagine	22	305133
1224.048	3.518	Rest	23	306012
1227.544	3.497	Start Listen	24	306886
1232.548	5.003	End Listen	4	308137
1232.548	0.0	Box start blinking	1	308137
1235.556	3.006	Box stop blinking	2	308889
1235.556	0.0	FIRE selected	5	308889
1235.556	0.0	Imagine	22	308889
1239.04	3.483	Rest	23	309760
1242.536	3.497	Start Listen	24	310634
1247.536	5.003	End Listen	4	311884
1247.536	0.0	Box start blinking	1	311884
1250.544	3.005	Box stop blinking	2	312636
1250.544	0.001	WIND selected	26	312636
1250.544	0.0	Imagine	22	312636
1254.028	3.483	Rest	23	313507
1257.524	3.497	Start Listen	24	314381
1262.528	5.003	End Listen	4	315632
1262.528	0.0	Box start blinking	1	315632
1265.532	3.005	Box stop blinking	2	316383
1265.532	0.001	WATER selected	25	316383
1265.532	0.0	Imagine	22	316383
1269.004	3.47	Rest	23	317251
1272.5	3.497	Start Listen	24	318125
1277.504	5.002	End Listen	4	319376
1277.504	0.001	Box start blinking	1	319376
1280.508	3.005	Box stop blinking	2	320127
1280.508	0.001	ELECTRICITY selected	3	320127
1280.508	0.0	Imagine	22	320127
1283.992	3.483	Rest	23	320998
1287.488	3.497	Start Listen	24	321872
1292.492	5.003	End Listen	4	323123
1292.492	0.0	Box start blinking	1	323123
1295.496	3.005	Box stop blinking	2	323874
1295.496	0.001	FIRE selected	5	323874
1295.496	0.0	Imagine	22	323874
1298.98	3.483	Rest	23	324745
1302.476	3.497	Start Listen	24	325619
1307.48	5.003	End Listen	4	326870
1307.48	0.0	Box start blinking	1	326870
1310.488	3.005	Box stop blinking	2	327622
1310.488	0.001	WIND selected	26	327622
1310.488	0.0	Imagine	22	327622
1313.992	3.504	Game Finished	6	328498
